subject_iri,relation,object_iri,subject_label,object_label
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/neurogenic_inflammation,"Alzheimer's disease","Neurogenic Inflammation"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/mobility_limitation,"bone cancer","Mobility Limitation"
http://healthcarekg.org/ontology/polycystic_ovary_syndrome,hasSymptom,http://healthcarekg.org/ontology/body_weight,"polycystic ovary syndrome","Body Weight"
http://healthcarekg.org/ontology/type_2_diabetes_mellitus,treatedBy,http://healthcarekg.org/ontology/glipizide,"type 2 diabetes mellitus","Glipizide"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/pallor,"anemia","Pallor"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/neurobehavioral_manifestations,"Alzheimer's disease","Neurobehavioral Manifestations"
http://healthcarekg.org/ontology/obesity,hasSymptom,http://healthcarekg.org/ontology/pediatric_obesity,"Obesity","Pediatric Obesity"
http://healthcarekg.org/ontology/lung_cancer,hasSymptom,http://healthcarekg.org/ontology/vocal_cord_paralysis,"lung cancer","Vocal Cord Paralysis"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/ataxia,"multiple sclerosis","Ataxia"
http://healthcarekg.org/ontology/age_related_macular_degeneration,hasSymptom,http://healthcarekg.org/ontology/eye_pain,"age related macular degeneration","Eye Pain"
http://healthcarekg.org/ontology/malignant_mesothelioma,hasSymptom,http://healthcarekg.org/ontology/coma,"malignant mesothelioma","Coma"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/paraplegia,"germ cell cancer","Paraplegia"
http://healthcarekg.org/ontology/esophageal_cancer,hasSymptom,http://healthcarekg.org/ontology/pain_postoperative,"esophageal cancer","Pain, Postoperative"
http://healthcarekg.org/ontology/thoracic_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/heart_murmurs,"thoracic aortic aneurysm","Heart Murmurs"
http://healthcarekg.org/ontology/rectum_cancer,hasSymptom,http://healthcarekg.org/ontology/diarrhea,"rectum cancer","Diarrhea"
http://healthcarekg.org/ontology/colon_cancer,hasSymptom,http://healthcarekg.org/ontology/colic,"colon cancer","Colic"
http://healthcarekg.org/ontology/amyotrophic_lateral_sclerosis,hasSymptom,http://healthcarekg.org/ontology/myotonia,"amyotrophic lateral sclerosis","Myotonia"
http://healthcarekg.org/ontology/skin_cancer,treatedBy,http://healthcarekg.org/ontology/docetaxel,"skin cancer","Docetaxel"
http://healthcarekg.org/ontology/urinary_bladder_cancer,hasSymptom,http://healthcarekg.org/ontology/fever,"urinary bladder cancer","Fever"
http://healthcarekg.org/ontology/barrett_s_esophagus,treatedBy,http://healthcarekg.org/ontology/omeprazole,"Barrett's esophagus","Omeprazole"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/reserpine,"hypertension","Reserpine"
http://healthcarekg.org/ontology/multiple_sclerosis,treatedBy,http://healthcarekg.org/ontology/dexamethasone,"multiple sclerosis","Dexamethasone"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,treatedBy,http://healthcarekg.org/ontology/isotretinoin,"peripheral nervous system neoplasm","Isotretinoin"
http://healthcarekg.org/ontology/melanoma,hasSymptom,http://healthcarekg.org/ontology/anoxia,"melanoma","Anoxia"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/sciatica,"meningioma","Sciatica"
http://healthcarekg.org/ontology/salivary_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/sensation_disorders,"salivary gland cancer","Sensation Disorders"
http://healthcarekg.org/ontology/vitiligo,hasSymptom,http://healthcarekg.org/ontology/aging_premature,"vitiligo","Aging, Premature"
http://healthcarekg.org/ontology/panic_disorder,hasSymptom,http://healthcarekg.org/ontology/vertigo,"panic disorder","Vertigo"
http://healthcarekg.org/ontology/liver_cancer,hasSymptom,http://healthcarekg.org/ontology/fever_of_unknown_origin,"liver cancer","Fever of Unknown Origin"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/blindness_cortical,"meningioma","Blindness, Cortical"
http://healthcarekg.org/ontology/allergic_rhinitis,hasSymptom,http://healthcarekg.org/ontology/sleep_apnea_syndromes,"allergic rhinitis","Sleep Apnea Syndromes"
http://healthcarekg.org/ontology/gout,treatedBy,http://healthcarekg.org/ontology/hydrocortisone,"gout","Hydrocortisone"
http://healthcarekg.org/ontology/cervical_cancer,hasSymptom,http://healthcarekg.org/ontology/pain,"cervical cancer","Pain"
http://healthcarekg.org/ontology/pharynx_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_conductive,"pharynx cancer","Hearing Loss, Conductive"
http://healthcarekg.org/ontology/endogenous_depression,hasSymptom,http://healthcarekg.org/ontology/dyskinesia_drug_induced,"endogenous depression","Dyskinesia, Drug-Induced"
http://healthcarekg.org/ontology/cleft_lip,hasSymptom,http://healthcarekg.org/ontology/language_disorders,"cleft lip","Language Disorders"
http://healthcarekg.org/ontology/ovarian_cancer,hasSymptom,http://healthcarekg.org/ontology/hirsutism,"ovarian cancer","Hirsutism"
http://healthcarekg.org/ontology/degenerative_disc_disease,hasSymptom,http://healthcarekg.org/ontology/chronic_pain,"degenerative disc disease","Chronic Pain"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombotic_thrombocytopenic,"systemic scleroderma","Purpura, Thrombotic Thrombocytopenic"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/muscle_weakness,"intracranial aneurysm","Muscle Weakness"
http://healthcarekg.org/ontology/chronic_kidney_failure,hasSymptom,http://healthcarekg.org/ontology/weight_gain,"chronic kidney failure","Weight Gain"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/hoarseness,"rheumatoid arthritis","Hoarseness"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/hypergammaglobulinemia,"anemia","Hypergammaglobulinemia"
http://healthcarekg.org/ontology/vascular_cancer,hasSymptom,http://healthcarekg.org/ontology/syncope,"vascular cancer","Syncope"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,treatedBy,http://healthcarekg.org/ontology/hydrocortisone,"systemic lupus erythematosus","Hydrocortisone"
http://healthcarekg.org/ontology/type_1_diabetes_mellitus,hasSymptom,http://healthcarekg.org/ontology/albuminuria,"type 1 diabetes mellitus","Albuminuria"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/choroid_hemorrhage,"ocular cancer","Choroid Hemorrhage"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_otorrhea,"germ cell cancer","Cerebrospinal Fluid Otorrhea"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/cardiac_output_high,"anemia","Cardiac Output, High"
http://healthcarekg.org/ontology/allergic_rhinitis,treatedBy,http://healthcarekg.org/ontology/flunisolide,"allergic rhinitis","Flunisolide"
http://healthcarekg.org/ontology/autistic_disorder,hasSymptom,http://healthcarekg.org/ontology/down_syndrome,"autistic disorder","Down Syndrome"
http://healthcarekg.org/ontology/penile_cancer,hasSymptom,http://healthcarekg.org/ontology/edema,"penile cancer","Edema"
http://healthcarekg.org/ontology/endogenous_depression,hasSymptom,http://healthcarekg.org/ontology/glossalgia,"endogenous depression","Glossalgia"
http://healthcarekg.org/ontology/pharynx_cancer,hasSymptom,http://healthcarekg.org/ontology/dyspnea,"pharynx cancer","Dyspnea"
http://healthcarekg.org/ontology/psoriasis,treatedBy,http://healthcarekg.org/ontology/fluocinolone_acetonide,"psoriasis","Fluocinolone Acetonide"
http://healthcarekg.org/ontology/chronic_obstructive_pulmonary_disease,hasSymptom,http://healthcarekg.org/ontology/sleep_apnea_obstructive,"chronic obstructive pulmonary disease","Sleep Apnea, Obstructive"
http://healthcarekg.org/ontology/tracheal_cancer,hasSymptom,http://healthcarekg.org/ontology/respiratory_sounds,"tracheal cancer","Respiratory Sounds"
http://healthcarekg.org/ontology/dental_caries,hasSymptom,http://healthcarekg.org/ontology/bulimia,"dental caries","Bulimia"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/alice_in_wonderland_syndrome,"migraine","Alice in Wonderland Syndrome"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_sensorineural,"bone cancer","Hearing Loss, Sensorineural"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_leak,"peripheral nervous system neoplasm","Cerebrospinal Fluid Leak"
http://healthcarekg.org/ontology/systemic_scleroderma,treatedBy,http://healthcarekg.org/ontology/mycophenolate_mofetil,"systemic scleroderma","Mycophenolate mofetil"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/amblyopia,"ocular cancer","Amblyopia"
http://healthcarekg.org/ontology/abdominal_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/paraplegia,"abdominal aortic aneurysm","Paraplegia"
http://healthcarekg.org/ontology/multiple_sclerosis,treatedBy,http://healthcarekg.org/ontology/betamethasone,"multiple sclerosis","Betamethasone"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/alcohol_amnestic_disorder,"Alzheimer's disease","Alcohol Amnestic Disorder"
http://healthcarekg.org/ontology/alzheimer_s_disease,treatedBy,http://healthcarekg.org/ontology/galantamine,"Alzheimer's disease","Galantamine"
http://healthcarekg.org/ontology/chronic_obstructive_pulmonary_disease,hasSymptom,http://healthcarekg.org/ontology/fatigue,"chronic obstructive pulmonary disease","Fatigue"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/prosopagnosia,"Alzheimer's disease","Prosopagnosia"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/paralysis,"peripheral nervous system neoplasm","Paralysis"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/fever_of_unknown_origin,"systemic lupus erythematosus","Fever of Unknown Origin"
http://healthcarekg.org/ontology/thymus_cancer,hasSymptom,http://healthcarekg.org/ontology/dyspnea,"thymus cancer","Dyspnea"
http://healthcarekg.org/ontology/melanoma,hasSymptom,http://healthcarekg.org/ontology/muscle_weakness,"melanoma","Muscle Weakness"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/sciatica,"rheumatoid arthritis","Sciatica"
http://healthcarekg.org/ontology/ankylosing_spondylitis,hasSymptom,http://healthcarekg.org/ontology/neck_pain,"ankylosing spondylitis","Neck Pain"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/hallucinations,"schizophrenia","Hallucinations"
http://healthcarekg.org/ontology/liver_cancer,hasSymptom,http://healthcarekg.org/ontology/brain_death,"liver cancer","Brain Death"
http://healthcarekg.org/ontology/ovarian_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"ovarian cancer","Vomiting"
http://healthcarekg.org/ontology/type_1_diabetes_mellitus,hasSymptom,http://healthcarekg.org/ontology/gastroparesis,"type 1 diabetes mellitus","Gastroparesis"
http://healthcarekg.org/ontology/melanoma,hasSymptom,http://healthcarekg.org/ontology/choroid_hemorrhage,"melanoma","Choroid Hemorrhage"
http://healthcarekg.org/ontology/crohn_s_disease,hasSymptom,http://healthcarekg.org/ontology/eructation,"Crohn's disease","Eructation"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/pain,"systemic scleroderma","Pain"
http://healthcarekg.org/ontology/brain_cancer,treatedBy,http://healthcarekg.org/ontology/hydroxyurea,"brain cancer","Hydroxyurea"
http://healthcarekg.org/ontology/esophageal_cancer,hasSymptom,http://healthcarekg.org/ontology/obesity_abdominal,"esophageal cancer","Obesity, Abdominal"
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/pain,"skin cancer","Pain"
http://healthcarekg.org/ontology/hematologic_cancer,treatedBy,http://healthcarekg.org/ontology/tioguanine,"hematologic cancer","Tioguanine"
http://healthcarekg.org/ontology/hepatitis_b,hasSymptom,http://healthcarekg.org/ontology/down_syndrome,"hepatitis B","Down Syndrome"
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/tinea_pedis,"skin cancer","Tinea Pedis"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/miosis,"migraine","Miosis"
http://healthcarekg.org/ontology/asthma,treatedBy,http://healthcarekg.org/ontology/ciclesonide,"asthma","Ciclesonide"
http://healthcarekg.org/ontology/lung_cancer,treatedBy,http://healthcarekg.org/ontology/gemcitabine,"lung cancer","Gemcitabine"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/alkalosis_respiratory,"asthma","Alkalosis, Respiratory"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/bumetanide,"hypertension","Bumetanide"
http://healthcarekg.org/ontology/amyotrophic_lateral_sclerosis,hasSymptom,http://healthcarekg.org/ontology/reflex_abnormal,"amyotrophic lateral sclerosis","Reflex, Abnormal"
http://healthcarekg.org/ontology/pancreatitis,treatedBy,http://healthcarekg.org/ontology/hyoscyamine,"pancreatitis","Hyoscyamine"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/sneezing,"asthma","Sneezing"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/amaurosis_fugax,"ocular cancer","Amaurosis Fugax"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/hypesthesia,"head and neck cancer","Hypesthesia"
http://healthcarekg.org/ontology/polycystic_ovary_syndrome,hasSymptom,http://healthcarekg.org/ontology/obesity_abdominal,"polycystic ovary syndrome","Obesity, Abdominal"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/neurobehavioral_manifestations,"schizophrenia","Neurobehavioral Manifestations"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/ophthalmoplegia,"malignant glioma","Ophthalmoplegia"
http://healthcarekg.org/ontology/alcohol_dependence,hasSymptom,http://healthcarekg.org/ontology/vomiting,"alcohol dependence","Vomiting"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/stuttering,"schizophrenia","Stuttering"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/scotoma,"migraine","Scotoma"
http://healthcarekg.org/ontology/osteoarthritis,hasSymptom,http://healthcarekg.org/ontology/gait_disorders_neurologic,"osteoarthritis","Gait Disorders, Neurologic"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/edema,"germ cell cancer","Edema"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_rhinorrhea,"malignant glioma","Cerebrospinal Fluid Rhinorrhea"
http://healthcarekg.org/ontology/gilles_de_la_tourette_syndrome,hasSymptom,http://healthcarekg.org/ontology/reflex_abnormal,"Gilles de la Tourette syndrome","Reflex, Abnormal"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"head and neck cancer","Vomiting"
http://healthcarekg.org/ontology/bipolar_disorder,hasSymptom,http://healthcarekg.org/ontology/psychomotor_disorders,"bipolar disorder","Psychomotor Disorders"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/optical_illusions,"migraine","Optical Illusions"
http://healthcarekg.org/ontology/stomach_cancer,hasSymptom,http://healthcarekg.org/ontology/hyperemesis_gravidarum,"stomach cancer","Hyperemesis Gravidarum"
http://healthcarekg.org/ontology/cleft_lip,hasSymptom,http://healthcarekg.org/ontology/hearing_disorders,"cleft lip","Hearing Disorders"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_rhinorrhea,"meningioma","Cerebrospinal Fluid Rhinorrhea"
http://healthcarekg.org/ontology/uterine_fibroid,hasSymptom,http://healthcarekg.org/ontology/hot_flashes,"uterine fibroid","Hot Flashes"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/quadriplegia,"malignant glioma","Quadriplegia"
http://healthcarekg.org/ontology/thoracic_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/fever_of_unknown_origin,"thoracic aortic aneurysm","Fever of Unknown Origin"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/flushing,"germ cell cancer","Flushing"
http://healthcarekg.org/ontology/uterine_fibroid,hasSymptom,http://healthcarekg.org/ontology/constipation,"uterine fibroid","Constipation"
http://healthcarekg.org/ontology/abdominal_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/pain_postoperative,"abdominal aortic aneurysm","Pain, Postoperative"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/monoclonal_gammopathy_of_undetermined_significance,"anemia","Monoclonal Gammopathy of Undetermined Significance"
http://healthcarekg.org/ontology/thymus_cancer,hasSymptom,http://healthcarekg.org/ontology/fasciculation,"thymus cancer","Fasciculation"
http://healthcarekg.org/ontology/urinary_bladder_cancer,treatedBy,http://healthcarekg.org/ontology/gemcitabine,"urinary bladder cancer","Gemcitabine"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/deafness,"ocular cancer","Deafness"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/quadriplegia,"meningioma","Quadriplegia"
http://healthcarekg.org/ontology/pancreatic_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"pancreatic cancer","Vomiting"
http://healthcarekg.org/ontology/hypothyroidism,hasSymptom,http://healthcarekg.org/ontology/myotonia,"hypothyroidism","Myotonia"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/purpura,"rheumatoid arthritis","Purpura"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_sudden,"head and neck cancer","Hearing Loss, Sudden"
http://healthcarekg.org/ontology/glaucoma,treatedBy,http://healthcarekg.org/ontology/diclofenamide,"glaucoma","Diclofenamide"
http://healthcarekg.org/ontology/amyotrophic_lateral_sclerosis,hasSymptom,http://healthcarekg.org/ontology/voice_disorders,"amyotrophic lateral sclerosis","Voice Disorders"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/torasemide,"hypertension","Torasemide"
http://healthcarekg.org/ontology/hematologic_cancer,treatedBy,http://healthcarekg.org/ontology/thiotepa,"hematologic cancer","Thiotepa"
http://healthcarekg.org/ontology/refractive_error,hasSymptom,http://healthcarekg.org/ontology/photophobia,"refractive error","Photophobia"
http://healthcarekg.org/ontology/obesity,hasSymptom,http://healthcarekg.org/ontology/hypoventilation,"Obesity","Hypoventilation"
http://healthcarekg.org/ontology/malaria,treatedBy,http://healthcarekg.org/ontology/pentoxifylline,"malaria","Pentoxifylline"
http://healthcarekg.org/ontology/atopic_dermatitis,treatedBy,http://healthcarekg.org/ontology/fluocinolone_acetonide,"atopic dermatitis","Fluocinolone Acetonide"
http://healthcarekg.org/ontology/thymus_cancer,hasSymptom,http://healthcarekg.org/ontology/muscle_hypotonia,"thymus cancer","Muscle Hypotonia"
http://healthcarekg.org/ontology/psoriasis,hasSymptom,http://healthcarekg.org/ontology/neck_pain,"psoriasis","Neck Pain"
http://healthcarekg.org/ontology/endogenous_depression,hasSymptom,http://healthcarekg.org/ontology/sleep_deprivation,"endogenous depression","Sleep Deprivation"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/hyperesthesia,"migraine","Hyperesthesia"
http://healthcarekg.org/ontology/uterine_fibroid,hasSymptom,http://healthcarekg.org/ontology/dysuria,"uterine fibroid","Dysuria"
http://healthcarekg.org/ontology/testicular_cancer,hasSymptom,http://healthcarekg.org/ontology/hemianopsia,"testicular cancer","Hemianopsia"
http://healthcarekg.org/ontology/spinal_cancer,hasSymptom,http://healthcarekg.org/ontology/neck_pain,"spinal cancer","Neck Pain"
http://healthcarekg.org/ontology/malignant_mesothelioma,hasSymptom,http://healthcarekg.org/ontology/dyspnea,"malignant mesothelioma","Dyspnea"
http://healthcarekg.org/ontology/pharynx_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss,"pharynx cancer","Hearing Loss"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/psychomotor_disorders,"brain cancer","Psychomotor Disorders"
http://healthcarekg.org/ontology/thyroid_cancer,hasSymptom,http://healthcarekg.org/ontology/diarrhea,"thyroid cancer","Diarrhea"
http://healthcarekg.org/ontology/bipolar_disorder,hasSymptom,http://healthcarekg.org/ontology/polyuria,"bipolar disorder","Polyuria"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/diplopia,"peripheral nervous system neoplasm","Diplopia"
http://healthcarekg.org/ontology/atopic_dermatitis,treatedBy,http://healthcarekg.org/ontology/dimenhydrinate,"atopic dermatitis","Dimenhydrinate"
http://healthcarekg.org/ontology/pancreatitis,hasSymptom,http://healthcarekg.org/ontology/chronic_pain,"pancreatitis","Chronic Pain"
http://healthcarekg.org/ontology/larynx_cancer,hasSymptom,http://healthcarekg.org/ontology/speech_disorders,"larynx cancer","Speech Disorders"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/prosopagnosia,"schizophrenia","Prosopagnosia"
http://healthcarekg.org/ontology/bipolar_disorder,hasSymptom,http://healthcarekg.org/ontology/prodromal_symptoms,"bipolar disorder","Prodromal Symptoms"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,treatedBy,http://healthcarekg.org/ontology/epirubicin,"peripheral nervous system neoplasm","Epirubicin"
http://healthcarekg.org/ontology/sarcoma,treatedBy,http://healthcarekg.org/ontology/dactinomycin,"sarcoma","Dactinomycin"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_bilateral,"brain cancer","Hearing Loss, Bilateral"
http://healthcarekg.org/ontology/allergic_rhinitis,hasSymptom,http://healthcarekg.org/ontology/mouth_breathing,"allergic rhinitis","Mouth Breathing"
http://healthcarekg.org/ontology/adrenal_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/virilism,"adrenal gland cancer","Virilism"
http://healthcarekg.org/ontology/muscle_cancer,treatedBy,http://healthcarekg.org/ontology/vincristine,"muscle cancer","Vincristine"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/hyperkinesis,"Parkinson's disease","Hyperkinesis"
http://healthcarekg.org/ontology/prostate_cancer,hasSymptom,http://healthcarekg.org/ontology/nocturia,"prostate cancer","Nocturia"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/quadriplegia,"rheumatoid arthritis","Quadriplegia"
http://healthcarekg.org/ontology/glaucoma,hasSymptom,http://healthcarekg.org/ontology/tonic_pupil,"glaucoma","Tonic Pupil"
http://healthcarekg.org/ontology/colon_cancer,hasSymptom,http://healthcarekg.org/ontology/fever,"colon cancer","Fever"
http://healthcarekg.org/ontology/membranous_glomerulonephritis,hasSymptom,http://healthcarekg.org/ontology/monoclonal_gammopathy_of_undetermined_significance,"membranous glomerulonephritis","Monoclonal Gammopathy of Undetermined Significance"
http://healthcarekg.org/ontology/larynx_cancer,hasSymptom,http://healthcarekg.org/ontology/hoarseness,"larynx cancer","Hoarseness"
http://healthcarekg.org/ontology/malaria,treatedBy,http://healthcarekg.org/ontology/doxycycline,"malaria","Doxycycline"
http://healthcarekg.org/ontology/dilated_cardiomyopathy,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_sensorineural,"dilated cardiomyopathy","Hearing Loss, Sensorineural"
http://healthcarekg.org/ontology/thyroid_cancer,treatedBy,http://healthcarekg.org/ontology/vandetanib,"thyroid cancer","Vandetanib"
http://healthcarekg.org/ontology/adrenal_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/diarrhea,"adrenal gland cancer","Diarrhea"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/psychophysiologic_disorders,"migraine","Psychophysiologic Disorders"
http://healthcarekg.org/ontology/testicular_cancer,hasSymptom,http://healthcarekg.org/ontology/abdominal_pain,"testicular cancer","Abdominal Pain"
http://healthcarekg.org/ontology/graves_disease,hasSymptom,http://healthcarekg.org/ontology/tetany,"Graves' disease","Tetany"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/somnambulism,"migraine","Somnambulism"
http://healthcarekg.org/ontology/behcet_s_disease,hasSymptom,http://healthcarekg.org/ontology/hearing_disorders,"Behcet's disease","Hearing Disorders"
http://healthcarekg.org/ontology/nicotine_dependence,hasSymptom,http://healthcarekg.org/ontology/fetal_hypoxia,"nicotine dependence","Fetal Hypoxia"
http://healthcarekg.org/ontology/adrenal_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/tonic_pupil,"adrenal gland cancer","Tonic Pupil"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/quadriplegia,"multiple sclerosis","Quadriplegia"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/muscle_weakness,"brain cancer","Muscle Weakness"
http://healthcarekg.org/ontology/type_2_diabetes_mellitus,treatedBy,http://healthcarekg.org/ontology/valsartan,"type 2 diabetes mellitus","Valsartan"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/apraxias,"Parkinson's disease","Apraxias"
http://healthcarekg.org/ontology/periodontitis,hasSymptom,http://healthcarekg.org/ontology/neurogenic_inflammation,"periodontitis","Neurogenic Inflammation"
http://healthcarekg.org/ontology/thyroid_cancer,hasSymptom,http://healthcarekg.org/ontology/hemoptysis,"thyroid cancer","Hemoptysis"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/shoulder_pain,"rheumatoid arthritis","Shoulder Pain"
http://healthcarekg.org/ontology/hematologic_cancer,hasSymptom,http://healthcarekg.org/ontology/purpura,"hematologic cancer","Purpura"
http://healthcarekg.org/ontology/peritoneum_cancer,hasSymptom,http://healthcarekg.org/ontology/abdomen_acute,"peritoneum cancer","Abdomen, Acute"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/polyuria,"brain cancer","Polyuria"
http://healthcarekg.org/ontology/ureter_cancer,hasSymptom,http://healthcarekg.org/ontology/urinoma,"ureter cancer","Urinoma"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/hypercapnia,"asthma","Hypercapnia"
http://healthcarekg.org/ontology/asthma,treatedBy,http://healthcarekg.org/ontology/zileuton,"asthma","Zileuton"
http://healthcarekg.org/ontology/hypothyroidism,hasSymptom,http://healthcarekg.org/ontology/reflex_abnormal,"hypothyroidism","Reflex, Abnormal"
